Date,Stream,Point,Longitude (UTM),Latitude (UTM),Method,Species,Stage of development,Body Length (mm),Total Length (mm),Bottom Type,Depth (cm),Sample,Obs
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,6.22,18.74,NA,NA,Physalaemus signifer = 3,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,27,8.77,24.02,NA,NA,Rhinella icteriCrossodactylus aeneus = 4,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,32,9.79,30.19,NA,NA,Aplastodiscus eugenioi = 5,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,4.48,13.25,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,36,8.97,29.3,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,26,7.28,22.79,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,26,8.53,26.07,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,36,9.19,31.17,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,29,8.73,27.24,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,34,10.24,30.46,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,30,8.44,26.86,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,27,7.36,22.24,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,7.8,22.17,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,5.95,12.92,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,26,7.31,22.82,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,7.43,20.82,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,26,7.32,21,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,4.47,12.71,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,7.61,18.04,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,6.45,15.06,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,28,8.66,26.49,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,5.75,15.32,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,4.67,12.33,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,5.25,8.17,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,3.5,8.78,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,7.71,20.98,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,30,7.31,25.1,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,30,7.08,21.03,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,26,7.13,19.02,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,7.55,22.54,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,28,7.15,23.2,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,6.64,20.84,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,5.1,14.77,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,35,8.19,26.36,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,6.69,18.34,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,5.94,17.25,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,5.16,12.29,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,3.71,13.52,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,26,7.1,20.24,NA,NA,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Aplastodiscus eugenioi,29,10.57,37.01,NA,NA,V20,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton,11.5,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,15,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton,8.5,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton,12,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton,14,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton,23,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton,24,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Sand.Vegetation,22,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Sand.Vegetation,22,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Sand.Vegetation,24,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Sand.Vegetation,24,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Sand.Vegetation,24,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Sand.Vegetation,24,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Sand.Vegetation,24,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Sand.Vegetation,24,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Sand.Vegetation,20,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Sand.Vegetation,20,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Sand,14,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Sand,17,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Rock,12.5,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Rock,17,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Sand.Vegetation,16,NA,NA
05/24/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Sand,2.5,NA,NA
05/24/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton,13.5,NA,NA
05/24/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Sand.Vegetation,16,NA,NA
05/24/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton,23.5,NA,NA
05/24/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton,28,NA,NA
05/24/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton,30,NA,NA
05/24/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton,38,NA,NA
05/24/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton,33.5,NA,NA
05/24/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton,42,NA,NA
05/24/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton,38,NA,NA
05/24/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton,37,NA,NA
05/24/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton,35,NA,NA
05/24/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton,35,NA,NA
05/24/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton,35,NA,NA
05/24/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Rock,26,NA,NA
05/24/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton,10,NA,NA
05/24/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton,11,NA,NA
05/24/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Sand.Vegetation,16,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,14,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,11,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,11,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,11,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,10,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,10,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,10,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,10,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,10,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,10,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,10,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,12,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Sand.Vegetation,7,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Sand.Vegetation,7,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Sand.Vegetation,7,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,7.5,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,7.5,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,13.5,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,13.5,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,13.5,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,13.5,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,13.5,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,11,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,11,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Rock,10.5,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,24,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,24,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,24,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,24,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,24,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,24,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,24,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,24,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,24,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,24,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,24,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,24,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,24,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,24,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Rock,14.5,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Rock,14.5,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Rock,15,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Rock,15,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Sand.Vegetation,19,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Sand.Vegetation,19,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Sand.Vegetation,19,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Sand.Vegetation,19,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Sand.Vegetation,19,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Sand.Vegetation,19,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,7.99,21.76,Periphyton.Vegetation,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,6.3,18.65,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,7.18,17.22,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,5.76,14.91,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,6.77,14.99,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,4.99,12,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,5.39,14.56,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,4.72,13.33,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,6.75,20.37,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,28,9.51,28.66,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,29,8.71,26.8,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,29,9.8,29.18,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,28,8.98,26.75,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,40,9.93,30.84,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,27,8.5,25.69,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,5.09,14.25,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,6.58,18.31,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,6.61,18.21,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,6.15,18.52,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,5.75,17.97,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,5.01,16.02,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,5.62,13.66,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,5.87,18.83,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,5.91,18.51,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,4.55,10.66,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,5.03,13.16,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,6.58,17.87,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,5.42,15.31,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,6.6,17.98,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,6.27,17.33,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,5.35,15.54,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,26,7.47,20.69,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,29,8.98,27,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,39,9.24,29.65,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,38,9.59,29.98,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,36,9.24,26.83,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,38,8.92,19.8,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,39,10.07,27.39,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,5.5,15.12,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,5.04,12.48,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,4.18,11.13,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,4.88,11.36,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,5.81,17.26,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,5.31,14.98,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,6.8,16.68,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,5.96,15.1,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,6.95,16.93,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,7.31,19.19,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,6.98,20.04,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,7.65,21.41,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,26,8.08,22.17,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,5.4,14.9,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,6.23,18.96,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,6.31,17.24,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,5.75,17.69,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,25,6.06,19.15,NA,NA,NA,NA
06/12/11,3,A,"733114,167225556","7520247,57366895",Dipnet,Scinax albicans,26,7.33,22.82,NA,NA,NA,NA
06/12/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,1,NA,NA
06/12/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton,40,NA,NA
06/12/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton,40,NA,NA
06/12/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton,40,NA,NA
06/12/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton,40,NA,NA
06/12/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton,40,NA,NA
06/12/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton,43,NA,NA
06/12/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,19,NA,NA
06/12/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,19,NA,NA
06/12/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,19,NA,NA
06/12/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,19,NA,NA
06/12/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,15,NA,NA
06/12/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,15,NA,NA
06/12/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,15,NA,NA
06/12/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,28,NA,NA
06/12/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,28,NA,NA
06/12/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,28,NA,NA
06/12/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,28,NA,NA
06/12/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,33,NA,NA
06/12/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,33,NA,NA
06/12/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,27,NA,NA
06/12/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,27,NA,NA
06/12/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,27,NA,NA
06/12/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,27,NA,NA
06/12/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,27,NA,NA
06/12/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,27,NA,NA
06/12/11,3,B,"733114,167225556","7520247,57366895",Visual,Scinax albicans,NA,NA,NA,Periphyton.Vegetation,27,NA,NA
